disaster,population,mobile_count
Michael & Florence,6378,85
Michael & Florence,19,34
Michael & Florence,0,364
Michael & Florence,0,29
Michael & Florence,0,0
Michael & Florence,0,9
Michael & Florence,3491,126
Michael & Florence,2530,111
Michael & Florence,1540,110
Michael & Florence,3422,75
Michael & Florence,2651,121
Michael & Florence,4922,333
Michael & Florence,4103,114
Michael & Florence,4445,169
Michael & Florence,6061,212
Michael & Florence,4727,177
Michael & Florence,8062,378
Michael & Florence,7494,165
Michael & Florence,4385,228
Michael & Florence,6583,169
Michael & Florence,8962,229
Michael & Florence,11612,177
Michael & Florence,5179,91
Michael & Florence,2914,66
Michael & Florence,5710,185
Michael & Florence,3910,254
Michael & Florence,4686,109
Michael & Florence,9275,238
Michael & Florence,4881,151
Michael & Florence,8876,141
Michael & Florence,6634,206
Michael & Florence,5969,84
Michael & Florence,3868,209
Michael & Florence,5376,328
Michael & Florence,4515,223
Michael & Florence,4975,89
Michael & Florence,6020,260
Michael & Florence,4717,147
Michael & Florence,3926,202
Michael & Florence,5920,267
Michael & Florence,4003,86
Michael & Florence,4238,51
Michael & Florence,0,7
Michael & Florence,1800,94
Michael & Florence,1392,88
Michael & Florence,9948,276
Michael & Florence,5900,208
Michael & Florence,4776,217
Michael & Florence,4797,192
Michael & Florence,5879,179
Michael & Florence,4688,153
Michael & Florence,2607,82
Michael & Florence,2765,89
Michael & Florence,4098,169
Michael & Florence,4643,187
Michael & Florence,4110,128
Michael & Florence,7607,147
Michael & Florence,3823,202
Michael & Florence,6415,305
Michael & Florence,4470,123
Michael & Florence,4462,287
Michael & Florence,1377,114
Michael & Florence,6372,228
Michael & Florence,3459,59
Michael & Florence,5079,144
Michael & Florence,4362,260
Michael & Florence,2605,59
Michael & Florence,4540,113
Michael & Florence,4563,130
Michael & Florence,2979,65
Michael & Florence,7067,253
Michael & Florence,2827,50
Michael & Florence,3379,597
Michael & Florence,2743,75
Michael & Florence,1324,56
Michael & Florence,4789,258
Michael & Florence,2966,162
Michael & Florence,6724,47
Michael & Florence,4712,333
Michael & Florence,5657,83
Michael & Florence,4098,57
Michael & Florence,1484,92
Michael & Florence,6066,142
Michael & Florence,2179,55
Michael & Florence,7469,114
Michael & Florence,6975,96
Michael & Florence,3826,40
Michael & Florence,2650,79
Michael & Florence,2779,116
Michael & Florence,4922,61
Michael & Florence,792,61
Michael & Florence,5660,230
Michael & Florence,1733,139
Michael & Florence,7135,216
Michael & Florence,0,4
Michael & Florence,2362,158
Michael & Florence,7031,161
Michael & Florence,16937,213
Michael & Florence,5897,295
Michael & Florence,13603,823
Michael & Florence,19348,413
Michael & Florence,20252,475
Michael & Florence,3665,213
Michael & Florence,6171,114
Michael & Florence,2825,344
Michael & Florence,7553,167
Michael & Florence,10335,341
Michael & Florence,4728,86
Michael & Florence,3744,108
Michael & Florence,4911,112
Michael & Florence,4599,127
Michael & Florence,3318,185
Michael & Florence,4915,215
Michael & Florence,7442,83
Michael & Florence,3700,179
Michael & Florence,4994,106
Michael & Florence,4214,50
Michael & Florence,4582,142
Michael & Florence,2404,59
Michael & Florence,2490,122
Michael & Florence,5446,199
Michael & Florence,3895,103
Michael & Florence,2705,111
Michael & Florence,1913,106
Michael & Florence,4146,120
Michael & Florence,2576,133
Michael & Florence,4196,102
Michael & Florence,4210,87
Michael & Florence,3678,171
Michael & Florence,6876,42
Michael & Florence,1783,70
Michael & Florence,39928,576
Michael & Florence,3719,112
Michael & Florence,877,305
Michael & Florence,19762,565
Michael & Florence,2093,36
Michael & Florence,10273,353
Michael & Florence,5247,174
Michael & Florence,0,1
Michael & Florence,2775,384
Michael & Florence,4362,151
Michael & Florence,1844,158
Michael & Florence,6559,148
Michael & Florence,0,9
Michael & Florence,6686,254
Michael & Florence,12048,417
Michael & Florence,5788,442
Michael & Florence,17892,607
Michael & Florence,34230,737
Michael & Florence,3481,224
Michael & Florence,6121,203
Michael & Florence,15492,237
Michael & Florence,7258,267
Michael & Florence,3281,204
Michael & Florence,5157,131
Michael & Florence,4964,121
Michael & Florence,6815,242
Michael & Florence,3797,179
Michael & Florence,2200,38
Michael & Florence,4230,143
Michael & Florence,4892,75
Michael & Florence,2425,164
Michael & Florence,4723,82
Michael & Florence,3776,131
Michael & Florence,4526,140
Michael & Florence,3587,73
Michael & Florence,3171,111
Michael & Florence,3835,120
Michael & Florence,2951,98
Michael & Florence,3064,92
Michael & Florence,24226,1077
Michael & Florence,11532,253
Michael & Florence,3926,188
Michael & Florence,4139,129
Michael & Florence,3457,292
Michael & Florence,12987,560
Michael & Florence,2542,206
Michael & Florence,4834,180
Michael & Florence,5913,155
Michael & Florence,3294,105
Michael & Florence,2912,114
Michael & Florence,6399,120
Michael & Florence,3651,91
Michael & Florence,3056,103
Michael & Florence,5693,85
Michael & Florence,4924,81
Michael & Florence,2970,57
Michael & Florence,6693,208
Michael & Florence,5940,146
Michael & Florence,6681,114
Michael & Florence,10658,176
Michael & Florence,7957,302
Michael & Florence,5347,176
Michael & Florence,3423,295
Michael & Florence,6438,151
Michael & Florence,2152,69
Michael & Florence,2292,81
Michael & Florence,1972,58
Michael & Florence,4989,234
Michael & Florence,6168,29
Michael & Florence,6223,122
Michael & Florence,3846,108
Michael & Florence,4321,98
Michael & Florence,4277,56
Michael & Florence,10169,80
Michael & Florence,5841,122
Michael & Florence,2243,51
Michael & Florence,3668,103
Michael & Florence,4037,126
Michael & Florence,8824,169
Michael & Florence,7600,169
Michael & Florence,8715,144
Michael & Florence,2073,143
Michael & Florence,7096,189
Michael & Florence,16844,216
Michael & Florence,3351,74
Michael & Florence,2788,91
Michael & Florence,6139,198
Michael & Florence,8639,255
Michael & Florence,5585,328
Michael & Florence,5971,64
Michael & Florence,4569,207
Michael & Florence,10561,308
Michael & Florence,5512,29
Michael & Florence,9628,401
Michael & Florence,8283,173
Michael & Florence,8422,218
Michael & Florence,10280,320
Michael & Florence,6343,125
Michael & Florence,9846,576
Michael & Florence,4117,178
Michael & Florence,5654,167
Michael & Florence,8663,344
Michael & Florence,7988,170
Michael & Florence,6246,392
Michael & Florence,8729,2
Michael & Florence,7050,189
Michael & Florence,6720,200
Michael & Florence,3509,136
Michael & Florence,5735,152
Michael & Florence,4491,119
Michael & Florence,6889,215
Michael & Florence,4148,167
Michael & Florence,12992,308
Michael & Florence,8630,204
Michael & Florence,3627,74
Michael & Florence,6707,101
Michael & Florence,5509,104
Michael & Florence,0,18
Michael & Florence,0,2
Michael & Florence,2232,166
Michael & Florence,4320,64
Michael & Florence,7810,215
Michael & Florence,4043,168
Michael & Florence,4137,152
Michael & Florence,3154,110
Michael & Florence,2508,99
Michael & Florence,4747,64
Michael & Florence,7557,98
Michael & Florence,5619,182
Michael & Florence,1968,219
Michael & Florence,7631,104
Michael & Florence,5975,244
Michael & Florence,6009,266
Michael & Florence,6927,312
Michael & Florence,5971,61
Michael & Florence,3531,174
Michael & Florence,2841,69
Michael & Florence,2864,166
Michael & Florence,0,0
Michael & Florence,2770,27
Michael & Florence,4065,152
Michael & Florence,4090,122
Michael & Florence,7342,147
Michael & Florence,5509,106
Michael & Florence,4301,134
Michael & Florence,4304,59
Michael & Florence,4324,5
Michael & Florence,6703,167
Michael & Florence,5075,184
Michael & Florence,910,390
Michael & Florence,8606,130
Michael & Florence,5520,99
Michael & Florence,6997,187
Michael & Florence,5588,165
Michael & Florence,3899,72
Michael & Florence,4500,173
Michael & Florence,5119,181
Michael & Florence,7218,177
Michael & Florence,4202,150
Michael & Florence,7541,74
Michael & Florence,2410,32
Michael & Florence,3565,49
Michael & Florence,1895,63
Michael & Florence,7403,39
Michael & Florence,7177,101
Michael & Florence,7781,277
Michael & Florence,6274,192
Michael & Florence,5133,115
Michael & Florence,1615,36
Michael & Florence,1813,91
Michael & Florence,7268,156
Michael & Florence,3716,98
Michael & Florence,6908,195
Michael & Florence,13130,285
Michael & Florence,4778,82
Michael & Florence,4320,92
Michael & Florence,6300,108
Michael & Florence,9399,228
Michael & Florence,6230,85
Michael & Florence,2476,72
Michael & Florence,5981,193
Michael & Florence,9621,232
Michael & Florence,7566,216
Michael & Florence,9619,196
Michael & Florence,6462,4458
Michael & Florence,10158,2170
Michael & Florence,6033,308
Michael & Florence,0,0
Michael & Florence,0,3
Michael & Florence,6148,128
Michael & Florence,3324,104
Michael & Florence,2529,175
Michael & Florence,2675,21
Michael & Florence,4159,263
Michael & Florence,5258,28
Michael & Florence,5871,248
Michael & Florence,6950,189
Michael & Florence,8908,308
Michael & Florence,10244,298
Michael & Florence,8866,68
Michael & Florence,5338,385
Michael & Florence,7987,251
Michael & Florence,5030,175
Michael & Florence,1979,119
Michael & Florence,24866,551
Michael & Florence,24205,633
Michael & Florence,13191,296
Michael & Florence,7231,441
Michael & Florence,15061,467
Michael & Florence,9075,404
Michael & Florence,14472,454
Michael & Florence,6129,47
Michael & Florence,0,79
Michael & Florence,0,0
Michael & Florence,6528,253
Michael & Florence,2046,99
Michael & Florence,2990,77
Michael & Florence,1006,135
Michael & Florence,2923,6
Michael & Florence,2024,136
Michael & Florence,4413,82
Michael & Florence,2493,317
Michael & Florence,1739,171
Michael & Florence,3380,160
Michael & Florence,2488,101
Michael & Florence,6478,110
Michael & Florence,8551,176
Michael & Florence,4738,162
Michael & Florence,3066,104
Michael & Florence,7949,405
Michael & Florence,7396,298
Michael & Florence,5352,209
Michael & Florence,5744,105
Michael & Florence,5507,207
Michael & Florence,4178,383
Michael & Florence,1492,67
Michael & Florence,5820,148
Michael & Florence,4685,208
Michael & Florence,1727,56
Michael & Florence,2987,150
Michael & Florence,3473,222
Michael & Florence,6281,170
Michael & Florence,3381,159
Michael & Florence,5292,110
Michael & Florence,2563,114
Michael & Florence,3060,121
Michael & Florence,2999,224
Michael & Florence,3614,62
Michael & Florence,2944,78
Michael & Florence,4367,141
Michael & Florence,2898,108
Michael & Florence,5005,100
Michael & Florence,1729,80
Michael & Florence,1811,77
Michael & Florence,1834,51
Michael & Florence,1602,89
Michael & Florence,904,19
Michael & Florence,7179,106
Michael & Florence,3674,164
Michael & Florence,3957,83
Michael & Florence,1002,72
Michael & Florence,5395,112
Michael & Florence,1766,23
Michael & Florence,971,4
Michael & Florence,3446,59
Michael & Florence,2795,64
Michael & Florence,1804,47
Michael & Florence,3603,124
Michael & Florence,4232,118
Michael & Florence,6590,159
Michael & Florence,4761,105
Michael & Florence,4646,115
Michael & Florence,5592,266
Michael & Florence,3643,191
Michael & Florence,5499,124
Michael & Florence,5336,78
Michael & Florence,1729,111
Michael & Florence,6309,226
Michael & Florence,3030,84
Michael & Florence,4568,106
Michael & Florence,5583,190
Michael & Florence,5815,70
Michael & Florence,1522,162
Michael & Florence,6544,177
Michael & Florence,3022,107
Michael & Florence,1560,23
Michael & Florence,5695,110
Michael & Florence,4247,68
Michael & Florence,5598,202
Michael & Florence,5576,214
Michael & Florence,4698,128
Michael & Florence,1716,32
Michael & Florence,3281,94
Michael & Florence,3890,92
Michael & Florence,4327,133
Michael & Florence,5742,100
Michael & Florence,3908,186
Michael & Florence,4603,156
Michael & Florence,2451,102
Michael & Florence,3873,103
Michael & Florence,8624,246
Michael & Florence,3650,134
Michael & Florence,7119,184
Michael & Florence,6337,87
Michael & Florence,6019,412
Michael & Florence,5601,92
Michael & Florence,2881,193
Michael & Florence,5394,38
Michael & Florence,6347,135
Michael & Florence,5776,148
Michael & Florence,2646,56
Michael & Florence,6111,114
Michael & Florence,6900,119
Michael & Florence,5761,88
Michael & Florence,2190,98
Michael & Florence,3424,134
Michael & Florence,3824,132
Michael & Florence,4056,135
Michael & Florence,4586,144
Michael & Florence,11137,120
Michael & Florence,2578,114
Michael & Florence,2274,83
Michael & Florence,3897,132
Michael & Florence,4786,156
Michael & Florence,5066,122
Michael & Florence,7296,147
Michael & Florence,4349,197
Michael & Florence,1416,161
Michael & Florence,6981,29
Michael & Florence,4233,141
Michael & Florence,3906,72
Michael & Florence,3137,95
Michael & Florence,5666,87
Michael & Florence,4690,140
Michael & Florence,3865,52
Michael & Florence,9957,170
Michael & Florence,4381,54
Michael & Florence,2236,205
Michael & Florence,5094,100
Michael & Florence,4331,183
Michael & Florence,3833,185
Michael & Florence,1751,72
Michael & Florence,5606,171
Michael & Florence,6905,196
Michael & Florence,4810,168
Michael & Florence,1327,115
Michael & Florence,1346,90
Michael & Florence,5422,168
Michael & Florence,2701,57
Michael & Florence,1592,68
Michael & Florence,4075,90
Michael & Florence,6162,96
Michael & Florence,3666,95
Michael & Florence,2899,112
Michael & Florence,5526,164
Michael & Florence,1319,27
Michael & Florence,4513,171
Michael & Florence,6319,272
Michael & Florence,16254,618
Michael & Florence,5443,144
Michael & Florence,1903,38
Michael & Florence,7228,186
Michael & Florence,4405,93
Michael & Florence,7678,145
Michael & Florence,6739,176
Michael & Florence,3762,245
Michael & Florence,10000,164
Michael & Florence,6373,263
Michael & Florence,6945,247
Michael & Florence,7308,239
Michael & Florence,5188,124
Michael & Florence,12570,177
Michael & Florence,6293,134
Michael & Florence,3729,109
Michael & Florence,4299,133
Michael & Florence,6014,150
Michael & Florence,7307,148
Michael & Florence,4973,161
Michael & Florence,4449,85
Michael & Florence,5366,140
Michael & Florence,3671,72
Michael & Florence,5880,221
Michael & Florence,9058,31
Michael & Florence,3296,289
Michael & Florence,3952,119
Michael & Florence,5158,217
Michael & Florence,3703,114
Michael & Florence,2149,51
Michael & Florence,3585,62
Michael & Florence,2254,124
Michael & Florence,2249,45
Michael & Florence,2802,117
Michael & Florence,2355,86
Michael & Florence,2193,116
Michael & Florence,2261,79
Michael & Florence,6236,155
Michael & Florence,1909,100
Michael & Florence,1653,55
Michael & Florence,4755,133
Michael & Florence,4552,107
Michael & Florence,2334,87
Michael & Florence,5056,100
Michael & Florence,4174,70
Michael & Florence,9014,366
Michael & Florence,16306,209
Michael & Florence,5525,324
Michael & Florence,6832,326
Michael & Florence,10128,97
Michael & Florence,6701,54
Michael & Florence,2912,149
Michael & Florence,6064,163
Michael & Florence,2099,152
Michael & Florence,5567,209
Michael & Florence,9313,292
Michael & Florence,4791,258
Michael & Florence,5722,103
Michael & Florence,4450,166
Michael & Florence,3310,102
Michael & Florence,4957,153
Michael & Florence,3508,105
Michael & Florence,2064,120
